chr	start	end	strand	peak	position	Quality
chr17	21916160	21916161	+	1	21916161	13.68
chr17	21917797	21917798	+	2	21917798	10.76
chr17	21969935	21969936	+	3	21969936	853.37
chr17	21981557	21981588	+	1	21981558	56.57
chr17	21983188	21983189	+	3	21983189	28.64
chr17	21983193	21983194	+	3	21983194	31.64
chr17	21987615	21987616	+	6	21987616	314.66
chr17	21987620	21987621	+	6	21987621	53.61
chr17	21988502	21988503	+	2	21988503	369.05
chr17	22044524	22044525	+	5	22044525	70.35
chr17	22048592	22048593	+	5	22048593	29
chr17	22050486	22050487	+	2	22050487	142.58
chr17	22050492	22050493	+	2	22050493	142.4
chr17	22133957	22133958	+	2	22133958	114.96
chr17	22151436	22151437	+	1	22151437	37.36
chr17	22248894	22248896	+	10	22248895	16.19
chr17	25768058	25768059	+	1	25768059	118.68
chr17	25768065	25768066	+	1	25768066	28.96
chr17	26134540	26134541	+	5	26134541	51.84
chr17	26587594	26587595	+	1	26587595	30.51
chr17	26589640	26589641	+	2	26589641	23.55
chr17	26596480	26596481	+	1	26596481	42.3
chr17	26608903	26608904	+	11	26608904	14.83
chr17	26622183	26622184	+	1	26622184	38.62
chr17	26630450	26630451	+	4	26630451	241.9
chr17	26630459	26630460	+	4	26630460	244.9
chr17	26630546	26630547	+	2	26630547	286.05
chr17	26654967	26654968	+	4	26654968	131.61
chr17	26718744	26718745	+	3	26718745	14.58
chr17	26719252	26719253	+	8	26719253	36.5
chr17	26719450	26719451	+	3	26719451	18.55
chr17	26722216	26722217	+	2	26722217	157.28
chr17	26722217	26722218	+	2	26722218	155.44
chr17	26722219	26722220	+	2	26722220	155.44
chr17	26730330	26730331	+	5	26730331	72.05
chr17	26739995	26739996	+	5	26739996	31.36
chr17	26772499	26772500	+	2	26772500	229.9
chr17	26781943	26781944	+	1	26781944	20.37
chr17	26790882	26790883	+	1	26790883	308.61
chr17	26790886	26790887	+	1	26790887	261.33
chr17	26790889	26790890	+	1	26790890	215.68
chr17	26790894	26790895	+	1	26790895	170.68
chr17	26790895	26790896	+	1	26790896	170.68
chr17	26790903	26790904	+	3	26790904	440.61
chr17	26790911	26790912	+	3	26790912	596.61
chr17	26790918	26790919	+	3	26790919	168.29
chr17	26790920	26790921	+	3	26790921	172.61
chr17	26790922	26790923	+	3	26790923	169.61
chr17	26790923	26790930	+	3	26790924	165.29
chr17	26790925	26790926	+	3	26790926	169.61
chr17	26790928	26790929	+	3	26790929	169.61
chr17	26790929	26790930	+	3	26790930	169.61
chr17	26791229	26791230	+	3	26791230	433.61
chr17	26791232	26791233	+	3	26791233	433.61
chr17	26796306	26796307	+	2	26796307	63.6
chr17	26796317	26796318	+	2	26796318	59.67
chr17	26796322	26796323	+	2	26796323	15.72
chr17	26796327	26796328	+	2	26796328	20.71
chr17	26796328	26796329	+	2	26796329	21.47
chr17	26814301	26814302	+	1	26814302	85.32
chr17	26818126	26818127	+	2	26818127	1374.05
chr17	26818143	26818144	+	2	26818144	1041.86
chr17	26861154	26861155	+	3	26861155	37.96
chr17	26882943	26882944	+	2	26882944	70.42
chr17	26885958	26885959	+	2	26885959	87.61
chr17	26939006	26939007	+	3	26939007	28.68
chr17	26939089	26939090	+	6	26939090	70.39
chr17	26939609	26939610	+	3	26939610	49.61
chr17	26939623	26939624	+	3	26939624	60.5
chr17	26939624	26939625	+	3	26939625	50.67
chr17	26944589	26944590	+	5	26944590	194.91
chr17	26947079	26947080	+	1	26947080	242.33
chr17	26952497	26952500	+	1	26952498	25.78
chr17	26952500	26952502	+	2	26952498	25.78
chr17	26952526	26952527	+	2	26952527	36.31
chr17	26954280	26954281	+	4	26954281	123.92
chr17	26955225	26955226	+	1	26955226	58.34
chr17	26964320	26964321	+	3	26964321	46.68
chr17	26964334	26964335	+	3	26964335	56.61
chr17	26964335	26964336	+	3	26964336	56.61
chr17	26964414	26964415	+	1	26964415	378.37
chr17	26968211	26968212	+	3	26968212	246.05
chr17	26968218	26968219	+	3	26968219	274.05
chr17	26968236	26968237	+	3	26968237	210.05
chr17	26971311	26971312	+	2	26971312	36.72
chr17	26975205	26975206	+	1	26975206	164.11
chr17	26975263	26975264	+	1	26975264	41.34
chr17	26975265	26975266	+	1	26975266	41.34
chr17	26976679	26976680	+	1	26976680	152.69
chr17	26976688	26976689	+	1	26976689	145.05
chr17	26976704	26976705	+	2	26976705	102.3
chr17	26976717	26976718	+	2	26976718	52.34
chr17	27003888	27003889	+	1	27003889	445.9
chr17	27003897	27003898	+	1	27003898	506.9
chr17	27007083	27007084	+	5	27007084	50.56
chr17	27007084	27007085	+	5	27007085	50.26
chr17	28404235	28404236	+	1	28404236	66.35
chr17	28861270	28861271	+	2	28861271	59.49
chr17	28861271	28861272	+	2	28861272	50.35
chr17	28861291	28861292	+	2	28861292	61.61
chr17	28872477	28872480	+	3	28872478	1471.67
chr17	28888803	28888804	+	2	28888804	29.79
chr17	28888809	28888810	+	2	28888810	29.67
chr17	29388109	29388112	+	15	29388110	36.31
chr17	29684488	29684489	+	8	29684489	704.17
chr17	29914557	29914559	+	1	29914558	1982.17
chr17	31346454	31346456	+	4	31346455	21.6
chr17	32921994	32921995	+	4	32921995	195.61
chr17	33596115	33596116	+	4	33596116	642.01
chr17	34295323	34295324	+	3	34295324	262.93
chr17	34812563	34812570	+	3	34812564	2458.36
chr17	34882301	34882304	+	4	34882302	2503.28
chr17	36714263	36714268	+	4	36714264	329
chr17	38849365	38849366	+	8	38849366	80
chr17	39421114	39421116	+	3	39421115	2733.45
chr17	39526384	39526386	+	1	39526385	15.42
chr17	39550009	39550012	+	7	39550010	70.31
chr17	39779641	39779649	+	1	39779642	2385.3
chr17	40523200	40523209	+	3	40523198	295.08
chr17	40523212	40523213	+	3	40523213	262.93
chr17	40523224	40523232	+	3	40523225	179.01
chr17	41600079	41600080	+	1	41600080	121.29
chr17	41892228	41892250	+	7	41892229	59.26
chr17	41892250	41892282	+	3	41892229	59.26
chr17	42144966	42144967	+	4	42144967	28.06
chr17	43232415	43232416	+	1	43232416	1266.33
chr17	43690999	43691000	+	3	43691000	74.49
chr17	44332222	44332223	+	1	44332223	150.87
chr17	44332227	44332228	+	1	44332228	45.62
chr17	44332229	44332230	+	1	44332230	36.58
chr17	44430174	44430175	+	3	44430175	36.29
chr17	47340227	47340229	+	3	47340228	337.09
chr17	47592061	47592062	+	2	47592062	354.86
chr17	48204976	48204977	+	2	48204977	162.73
chr17	48405437	48405441	+	1	48405438	51.95
chr17	48555360	48555373	+	3	48555361	42.98
chr17	48857496	48857500	+	3	48857497	3923.32
chr17	48857500	48857507	+	4	48857497	3923.32
chr17	48901803	48901808	+	4	48901804	32.57
chr17	49265121	49265122	+	4	49265122	183.34
chr17	49396043	49396044	+	2	49396044	5721.38
chr17	50024523	50024527	+	3	50024524	2545.45
chr17	50024534	50024535	+	3	50024535	2151.41
chr17	50024536	50024543	+	3	50024537	2206.37
chr17	50996252	50996253	+	1	50996253	2362.01
chr17	51707670	51707671	+	3	51707671	2466.31
chr17	53131301	53131303	+	11	53131302	44.29
chr17	53131302	53131303	+	11	53131303	2924.34
chr17	53642353	53642354	+	11	53642354	4133.33
chr17	54486120	54486121	+	1	54486121	1885.73
chr17	54595920	54595921	+	4	54595921	936.53
chr17	54595927	54595928	+	4	54595928	113.61
chr17	54595954	54595955	+	12	54595955	57.66
chr17	54595989	54595998	+	12	54595990	22.62
chr17	54595993	54595998	+	12	54595994	80.62
chr17	55015847	55015848	+	4	55015848	49.33
chr17	55015848	55015850	+	4	55015849	37.29
chr17	55506499	55506500	+	1	55506500	17.64
chr17	56005895	56005896	+	1	56005896	45.68
chr17	56085179	56085182	+	1	56085180	67.43
chr17	57467839	57467840	+	2	57467840	82.62
chr17	57467841	57467842	+	2	57467842	82.62
chr17	57467842	57467843	+	2	57467843	68.88
chr17	59209557	59209567	+	2	59209558	31.73
chr17	59266056	59266057	+	1	59266057	19
chr17	59801113	59801114	+	5	59801114	263.7
chr17	61402950	61402971	+	2	61402950	3109.86
chr17	61855076	61855077	+	2	61855077	673.07
chr17	62226311	62226312	+	7	62226312	64.61
chr17	62264027	62264028	+	1	62264028	78.67
chr17	62645516	62645533	+	11	62645517	148.87
chr17	63358375	63358376	+	1	63358376	348.35
chr17	63765119	63765122	+	5	63765120	2302.3
chr17	64135877	64135878	+	4	64135878	54.41
chr17	64135881	64135882	+	4	64135882	54.41
chr17	64268048	64268050	+	5	64268049	13.82
chr17	64422078	64422079	+	10	64422079	160.61
chr17	64586519	64586520	+	4	64586520	15.46
chr17	64887456	64887457	+	2	64887457	126.05
chr17	64887461	64887462	+	2	64887462	127.05
chr17	65937904	65937905	+	3	65937905	66.2
chr17	66232666	66232667	+	3	66232667	35.61
chr17	66232673	66232674	+	3	66232674	28.73
chr17	66862907	66862908	+	5	66862908	122.41
chr17	66893724	66893725	+	1	66893725	190.56
chr17	66974949	66974950	+	1	66974950	47.33
chr17	67346391	67346393	+	1	67346392	335.88
chr17	67356556	67356568	+	3	67356557	2116.86
chr17	67583894	67583897	+	2	67583895	26.02
chr17	68635267	68635268	+	7	68635268	17.74
chr17	68834670	68834683	+	1	68834671	545.01
chr17	69357142	69357143	+	2	69357143	653.55
chr17	69682129	69682130	+	3	69682130	1287.65
chr17	71356564	71356571	+	2	71356565	76.46
chr17	71356573	71356574	+	2	71356574	82.46
chr17	71356578	71356579	+	2	71356579	40.53
chr17	71645743	71645744	+	4	71645744	249.39
chr17	73643974	73643975	+	2	73643975	50.61
chr17	73822322	73822323	+	2	73822323	1117.24
chr17	74145668	74145669	+	4	74145669	162.66
chr17	74145676	74145677	+	4	74145677	10.13
chr17	74145691	74145692	+	4	74145692	62.67
chr17	74301849	74301850	+	1	74301850	27.4
chr17	74301900	74301950	+	1	74301850	27.4
chr17	74302000	74302050	+	6	74301850	27.4
chr17	74310249	74310250	+	3	74310250	210.78
chr17	74310253	74310254	+	1	74310254	176.67
chr17	74310257	74310258	+	1	74310258	173.67
chr17	74310261	74310262	+	1	74310262	176.67
chr17	74573831	74573850	+	1	74573832	35.6
chr17	74643620	74643621	+	4	74643621	67.89
chr17	74643631	74643632	+	4	74643632	1812.51
chr17	75005176	75005177	+	3	75005177	43.74
chr17	75153610	75153611	+	2	75153611	19.72
chr17	75464675	75464684	+	1	75464676	95.84
chr17	75711322	75711329	+	3	75711323	142.99
chr17	76062502	76062503	+	1	76062503	65.64
chr17	76510718	76510719	+	2	76510719	175.6
chr17	76609958	76609959	+	1	76609959	97.92
chr17	76609975	76609976	+	1	76609976	120.45
chr17	77141280	77141281	+	9	77141281	76.68
chr17	78593583	78593589	+	3	78593584	2021.32
chr17	79463370	79463371	+	1	79463371	17.69
chr17	79483467	79483468	+	1	79483468	321.45
chr17	79483472	79483473	+	1	79483473	280.6
chr17	80024519	80024520	+	5	80024520	1718.05
chr17	80256600	80256602	+	4	80256590	911.08
chr17	80315713	80315714	+	5	80315714	242.61
chr17	80315726	80315748	+	5	80315727	2047.42
chr17	80958071	80958073	+	1	80958072	3549.29
chr18	99897	99898	+	1	99898	1237.55
chr18	100166	100167	+	2	100167	996.31
chr18	106476	106477	+	23	106477	194.05
chr18	106691	106692	+	31	106692	81.61
chr18	106692	106693	+	31	106693	81.61
chr18	106722	106723	+	5	106723	113.61
chr18	106746	106747	+	5	106747	184.67
chr18	106752	106753	+	27	106753	208.61
chr18	106866	106867	+	27	106867	1506.9
chr18	106876	106877	+	27	106877	1428.91
chr18	107243	107244	+	71	107244	33.34
chr18	107441	107442	+	77	107442	515.46
chr18	107445	107446	+	77	107446	517.05
chr18	107463	107464	+	40	107464	650.9
chr18	107477	107478	+	40	107478	725.05
chr18	107507	107508	+	74	107508	277
chr18	107513	107515	+	74	107514	572.9
chr18	107515	107517	+	74	107516	557.86
chr18	107517	107518	+	74	107518	602.13
chr18	107549	107550	+	74	107550	578.9
chr18	107626	107627	+	22	107627	22.32
chr18	107634	107635	+	22	107635	37.78
chr18	107870	107871	+	106	107871	276.33
chr18	107888	107889	+	106	107889	264.36
chr18	107900	107901	+	198	107901	253.94
chr18	107904	107905	+	198	107905	378.33
chr18	107956	107957	+	437	107957	60.33
chr18	107996	107997	+	437	107997	70.78
chr18	108003	108004	+	101	108004	21196.44
chr18	108004	108005	+	101	108005	18.67
chr18	108237	108238	+	389	108238	532.9
chr18	108328	108329	+	131	108329	24787.9
chr18	108396	108397	+	196	108397	84.33
chr18	108427	108428	+	518	108428	46.33
chr18	108430	108431	+	518	108431	52.33
chr18	108441	108442	+	518	108442	53.61
chr18	108443	108444	+	518	108444	165.33
chr18	108534	108535	+	134	108535	2127.13
chr18	108565	108566	+	164	108566	712.33
chr18	108570	108571	+	164	108571	2062.61
chr18	108578	108579	+	164	108579	798.61
chr18	108581	108582	+	164	108582	3196.01
chr18	108584	108585	+	164	108585	793.33
chr18	108599	108600	+	164	108600	7827.24
chr18	108658	108659	+	57	108659	1249.61
chr18	108660	108661	+	57	108661	143.61
chr18	108667	108668	+	57	108668	1540.61
chr18	108668	108669	+	57	108669	1528.61
chr18	108669	108670	+	57	108670	1524.61
chr18	108675	108676	+	57	108676	1429.61
chr18	108685	108686	+	57	108686	2063.61
chr18	108689	108690	+	57	108690	2216.61
chr18	108691	108692	+	57	108692	45.61
chr18	108710	108711	+	225	108711	1893.01
chr18	108733	108735	+	225	108734	200.29
chr18	108772	108773	+	39	108773	21654.34
chr18	108865	108866	+	377	108866	616.67
chr18	108891	108892	+	377	108892	608.61
chr18	108919	108920	+	519	108920	532.91
chr18	108963	108964	+	181	108964	9469.88
chr18	109402	109403	+	20	109403	616.9
chr18	109826	109827	+	93	109827	176.4
chr18	109963	109964	+	101	109964	727.92
chr18	109964	109965	+	101	109965	221.33
chr18	109975	109976	+	101	109976	834.9
chr18	110309	110310	+	89	110310	655.13
chr18	110371	110372	+	86	110372	93.33
chr18	110376	110377	+	86	110377	2574.13
chr18	110378	110379	+	86	110379	175.9
chr18	110469	110470	+	93	110470	622.6
chr18	110470	110471	+	93	110471	83.33
chr18	110474	110475	+	93	110475	142.33
chr18	110498	110499	+	93	110499	230.33
chr18	110500	110501	+	104	110501	306.78
chr18	110506	110507	+	104	110507	285.61
chr18	110509	110510	+	104	110510	291.68
chr18	110515	110516	+	104	110516	302.64
chr18	110516	110517	+	104	110517	1180.07
chr18	110520	110521	+	104	110521	583.01
chr18	110558	110559	+	52	110559	528.33
chr18	110581	110584	+	52	110582	306.36
chr18	110586	110587	+	52	110587	332.33
chr18	110668	110669	+	122	110669	21.37
chr18	110973	110974	+	53	110974	594.9
chr18	110974	110975	+	53	110975	156.33
chr18	110980	110981	+	53	110981	426.9
chr18	110998	110999	+	53	110999	304.3
chr18	111001	111002	+	46	111002	312.61
chr18	112310	112311	+	2	112311	652.13
chr18	112318	112319	+	2	112319	633.05
chr18	112347	112348	+	2	112348	543.9
chr18	112373	112374	+	3	112374	421.92
chr18	112383	112384	+	3	112384	303.3
chr18	112385	112386	+	3	112386	244.99
chr18	112388	112389	+	3	112389	309.49
chr18	112400	112405	+	5	112401	577.92
chr18	112407	112408	+	5	112408	262.29
chr18	112413	112414	+	5	112414	147.3
chr18	137771	137774	+	2	137772	1618.67
chr18	146868	146870	+	2	146869	1196.54
chr18	1269158	1269161	+	1	1269159	1844.42
chr18	2077568	2077569	+	2	2077569	272.28
chr18	3117661	3117662	+	1	3117662	2426.03
chr18	3476158	3476159	+	1	3476159	60.33
chr18	3934512	3934515	+	1	3934513	85.63
chr18	4099269	4099270	+	2	4099270	71.98
chr18	4099284	4099285	+	2	4099285	76.05
chr18	4099289	4099290	+	2	4099290	82.21
chr18	5952762	5952764	+	1	5952763	263.96
chr18	8004464	8004466	+	7	8004465	1715.29
chr18	9555994	9555997	+	1	9555995	3154.61
chr18	10991186	10991187	+	1	10991187	1892.86
chr18	11481886	11481888	+	2	11481887	2332.27
chr18	12174722	12174723	+	1	12174723	24.42
chr18	12175035	12175036	+	1	12175036	147.67
chr18	12175036	12175037	+	1	12175037	147.28
chr18	12225576	12225577	+	1	12225577	149.31
chr18	12354776	12354777	+	1	12354777	81.38
chr18	13494818	13494819	+	5	13494819	55.59
chr18	13785815	13785816	+	10	13785816	11.97
chr18	14010163	14010164	+	1	14010164	277.96
chr18	14164712	14164713	+	1	14164713	3368.63
chr18	14322419	14322420	+	1	14322420	44.57
chr18	14322567	14322568	+	1	14322568	31.36
chr18	14322617	14322618	+	3	14322618	20.4
chr18	14386450	14386451	+	6	14386451	178.96
chr18	14406367	14406368	+	4	14406368	158.15
chr18	14452300	14452314	+	2	14452290	33
chr18	14830262	14830263	+	2	14830263	28.32
chr18	14848414	14848415	+	1	14848415	2812.38
chr18	14856093	14856094	+	1	14856094	26.11
chr18	15133212	15133228	+	3	15133213	93.3
chr18	15163695	15163696	+	3	15163696	75.52
chr18	15171571	15171572	+	2	15171572	52.84
chr18	15173990	15173991	+	8	15173991	24.69
chr18	15174585	15174586	+	2	15174586	158.93
chr18	15174593	15174594	+	2	15174594	31.12
chr18	15174609	15174610	+	4	15174610	35.74
chr18	15174618	15174619	+	4	15174619	67.74
chr18	15174627	15174628	+	4	15174628	32.74
chr18	15174809	15174810	+	2	15174810	81.18
chr18	15179327	15179328	+	3	15179328	16.44
chr18	15179333	15179334	+	3	15179334	17.84
chr18	15179473	15179474	+	1	15179474	236.9
chr18	15179483	15179484	+	1	15179484	244.92
chr18	15179784	15179785	+	4	15179785	13.54
chr18	15179787	15179788	+	4	15179788	13.54
chr18	15180003	15180004	+	1	15180004	103.37
chr18	15180006	15180007	+	1	15180007	103.33
chr18	15206394	15206395	+	1	15206395	123.43
chr18	15206397	15206398	+	1	15206398	123.43
chr18	15206436	15206437	+	4	15206437	51.6
chr18	15236142	15236143	+	2	15236143	31.41
chr18	15316900	15316901	+	1	15316900	2441.91
chr18	15338739	15338740	+	1	15338740	22.76
chr18	15379511	15379512	+	9	15379512	222.9
chr18	15379514	15379515	+	9	15379515	219.9
chr18	15392295	15392296	+	1	15392296	458.26
chr18	15392318	15392319	+	3	15392319	522.09
chr18	15401304	15401305	+	7	15401305	37.49
chr18	15403594	15403595	+	1	15403595	26.68
chr18	15403598	15403599	+	1	15403599	23.69
chr18	15403602	15403603	+	8	15403603	23.69
chr18	15404782	15404783	+	3	15404783	30.34
chr18	18612923	18612924	+	1	18612924	18.52
chr18	18686994	18686995	+	1	18686995	137.33
chr18	18745511	18745512	+	19	18745512	70.41
chr18	18745521	18745522	+	19	18745522	72.69
chr18	18858027	18858028	+	4	18858028	32.14
chr18	18980912	18980913	+	5	18980913	160.93
chr18	19047288	19047289	+	5	19047289	11.03
chr18	19375790	19375791	+	7	19375791	22.72
chr18	19779166	19779167	+	5	19779167	47.24
chr18	19792338	19792339	+	1	19792339	73.64
chr18	19930396	19930397	+	1	19930397	41.11
chr18	20085707	20085708	+	3	20085708	17.22
chr18	20522036	20522037	+	2	20522037	32.62
chr18	20557864	20557865	+	5	20557865	156.97
chr18	20671014	20671016	+	1	20671015	659.13
chr18	20671040	20671041	+	1	20671041	845.02
chr18	20733472	20733473	+	1	20733473	661.26
chr18	20797154	20797155	+	1	20797155	180.62
chr18	20797156	20797157	+	1	20797157	180.62
chr18	20797159	20797160	+	1	20797160	39.62
chr18	20799396	20799397	+	2	20799397	1744.37
chr18	20806818	20806819	+	9	20806819	84.39
chr18	21654547	21654548	+	5	21654548	356.37
chr18	21654549	21654550	+	5	21654550	363.58
chr18	21654551	21654552	+	3	21654552	365.58
chr18	21654555	21654556	+	3	21654556	358.37
chr18	23045697	23045698	+	1	23045698	243.86
chr18	23218650	23218660	+	2	23218588	58.76
chr18	24332400	24332403	+	3	24332385	1536.86
chr18	24792832	24792833	+	3	24792833	35.47
chr18	26377649	26377650	+	4	26377650	942.33
chr18	26377650	26377655	+	6	26377650	942.33
chr18	26377656	26377657	+	6	26377657	972.37
chr18	26377659	26377660	+	6	26377660	964.01
chr18	26377660	26377661	+	6	26377661	938.05
chr18	26483746	26483749	+	7	26483747	38.26
chr18	26632068	26632070	+	1	26632069	37.29
chr18	26843628	26843629	+	3	26843629	3479.33
chr18	27224966	27224967	+	6	27224967	60.33
chr18	27224971	27224972	+	6	27224972	19.38
chr18	27224978	27224979	+	6	27224979	25.35
chr18	27740437	27740438	+	3	27740438	40.92
chr18	27740449	27740450	+	3	27740450	40.92
chr18	27740817	27740818	+	2	27740818	31.71
chr18	27740821	27740822	+	2	27740822	31.71
chr18	27740831	27740832	+	2	27740832	31.06
chr18	28124946	28124947	+	5	28124947	160.18
chr18	28124948	28124949	+	5	28124949	151.57
